Category,unit_price,Rating,Stock Available,Discount
B,5024.705208333334,1.9471639847933115,In Stock,48.0
D,8324.0,3.0405392671861478,In Stock,3.0
B,7165.0,3.0405392671861478,Out of Stock,21.0
B,3974.0,3.0405392671861478,In Stock,49.0
D,9534.0,1.4683507339973354,Out of Stock,3.0
A,4421.0,3.0405392671861478,In Stock,23.0
C,9974.0,3.0405392671861478,Out of Stock,9.0
A,4767.0,1.6214079080969221,In Stock,30.0
C,3861.0,3.0405392671861478,In Stock,26.0
B,5806.0,3.0405392671861478,Out of Stock,45.0
B,4154.0,3.0405392671861478,Out of Stock,24.53860160233066
B,7313.0,2.13818198723648,In Stock,23.0
B,7111.0,3.0405392671861478,Out of Stock,15.0
B,976.0,3.0405392671861478,Out of Stock,12.0
B,5329.0,3.0405392671861478,In Stock,28.0
C,2113.0,3.0405392671861478,Out of Stock,44.0
D,7866.0,4.453749925899485,Out of Stock,0.0
C,5024.705208333334,3.0405392671861478,In Stock,30.0
B,1671.0,3.3712212133750774,In Stock,7.0
B,3811.0,3.0405392671861478,In Stock,19.0
A,6578.0,2.8755560865102137,Out of Stock,37.0
B,9150.0,2.169183072774504,Out of Stock,6.0
B,9495.0,4.955271686385199,In Stock,36.0
B,8630.0,3.0405392671861478,Out of Stock,7.0
B,9726.0,2.276803146052679,Out of Stock,20.0
B,478.0,1.411946367884406,In Stock,42.0
B,1266.0,2.2583836133101833,Out of Stock,24.53860160233066
B,2320.0,3.0405392671861478,Out of Stock,39.0
B,1254.0,1.3911238116800781,In Stock,24.0
B,4299.0,3.0405392671861478,Out of Stock,35.0
B,6199.0,3.0405392671861478,Out of Stock,0.0
A,3563.0,3.515513302884387,Out of Stock,45.0
B,5238.0,3.0405392671861478,In Stock,45.0
B,9611.0,4.910907093879079,Out of Stock,38.0
B,9877.0,2.4585776056534736,In Stock,37.0
B,4795.0,4.011203578614811,In Stock,16.0
B,9563.0,3.9303132849351785,Out of Stock,38.0
B,948.0,3.0405392671861478,Out of Stock,39.0
B,6445.0,1.4593656000772106,Out of Stock,31.0
D,3650.0,4.831748595229658,In Stock,31.0
B,5167.0,4.250612728938442,In Stock,31.0
B,2995.0,1.5503534621681139,In Stock,35.0
B,6576.0,1.9043104635130694,Out of Stock,3.0
B,3394.0,2.8522899271350277,Out of Stock,11.0
B,8124.0,3.0405392671861478,Out of Stock,40.0
B,4239.0,3.0405392671861478,Out of Stock,8.0
B,7593.0,3.220679722331297,Out of Stock,40.0
B,4808.0,3.0405392671861478,Out of Stock,19.0
B,4802.0,3.0405392671861478,Out of Stock,31.0
B,499.0,2.669893188515572,In Stock,25.0
B,6524.0,3.0405392671861478,Out of Stock,15.0
D,4887.0,2.073943243443014,Out of Stock,26.0
C,2080.0,1.4009465285284022,In Stock,27.0
B,5264.0,3.0405392671861478,In Stock,33.0
B,7827.0,4.074116193013277,In Stock,42.0
D,8796.0,3.0405392671861478,Out of Stock,38.0
B,6725.0,3.1199745800804,In Stock,41.0
B,5427.0,1.776495519737039,Out of Stock,37.0
B,4638.0,2.9204367254826558,In Stock,8.0
B,3639.0,2.5827529064273245,Out of Stock,23.0
B,1407.0,2.691285206035733,In Stock,22.0
A,456.0,1.1065448356185934,Out of Stock,35.0
D,6904.0,3.0405392671861478,In Stock,17.0
A,1921.0,4.39901880719051,Out of Stock,43.0
B,3073.0,3.0405392671861478,Out of Stock,35.0
B,4057.0,2.707933553206199,Out of Stock,6.0
A,4419.0,3.8302556077829486,Out of Stock,29.0
B,5024.705208333334,4.957640974612415,In Stock,38.0
B,972.0,3.680316508840201,Out of Stock,27.0
B,1899.0,4.97418195362562,Out of Stock,43.0
B,5024.705208333334,3.0405392671861478,Out of Stock,24.53860160233066
D,4920.0,3.0405392671861478,In Stock,48.0
D,8035.0,4.801887865613869,Out of Stock,17.0
A,3038.0,1.2669635061988616,Out of Stock,20.0
B,2488.0,2.487798884076299,In Stock,47.0
B,1728.0,3.0405392671861478,In Stock,19.0
B,7812.0,4.034867968692456,Out of Stock,47.0
A,5024.705208333334,3.94769020918727,In Stock,45.0
B,2082.0,4.832265603171735,In Stock,8.0
A,8653.0,2.498077666924022,In Stock,31.0
B,5024.705208333334,4.381543961133898,Out of Stock,2.0
C,5393.0,3.0405392671861478,Out of Stock,6.0
B,4370.0,4.441091619800163,In Stock,19.0
C,7216.0,3.0405392671861478,In Stock,47.0
B,5024.705208333334,3.0405392671861478,In Stock,8.0
D,4853.0,3.0405392671861478,Out of Stock,5.0
B,2689.0,4.97075579521163,In Stock,44.0
B,3549.0,2.3152495130005835,In Stock,38.0
B,6708.0,3.0405392671861478,Out of Stock,48.0
C,5024.705208333334,1.0719451971995788,Out of Stock,29.0
B,2775.0,3.0405392671861478,In Stock,43.0
A,7601.0,2.8804799527058487,Out of Stock,26.0
B,8754.0,3.146058946307494,Out of Stock,27.0
B,6942.0,3.0405392671861478,In Stock,1.0
B,7795.0,3.0405392671861478,In Stock,12.0
B,6884.0,3.0405392671861478,In Stock,29.0
B,6580.0,3.0405392671861478,In Stock,47.0
B,4108.0,1.5356734797712095,In Stock,11.0
D,4896.0,3.426296226220652,Out of Stock,41.0
B,7020.0,2.4493201498598203,In Stock,1.0
A,7050.0,3.0405392671861478,In Stock,43.0
B,7955.0,3.0405392671861478,Out of Stock,18.0
B,6339.0,3.0405392671861478,Out of Stock,12.0
D,5412.0,4.188932115133442,Out of Stock,13.0
B,5024.705208333334,3.0405392671861478,In Stock,1.0
B,2469.0,3.0405392671861478,In Stock,5.0
B,4962.0,3.0405392671861478,In Stock,44.0
B,669.0,3.801938051558787,In Stock,16.0
B,2293.0,2.808331882720526,In Stock,15.0
B,2996.0,3.0405392671861478,In Stock,32.0
B,3266.0,4.6539796601288845,In Stock,8.0
B,6758.0,4.595721919683179,Out of Stock,7.0
B,2608.0,3.0405392671861478,In Stock,6.0
B,4192.0,3.0405392671861478,Out of Stock,47.0
B,8274.0,3.0405392671861478,In Stock,25.0
B,3272.0,3.0405392671861478,Out of Stock,16.0
D,9091.0,3.2964855144282375,Out of Stock,32.0
B,3394.0,4.784424290869598,In Stock,14.0
B,1329.0,3.9410357922533175,In Stock,31.0
B,6010.0,3.0405392671861478,Out of Stock,23.0
C,5890.0,3.0405392671861478,In Stock,18.0
B,7899.0,3.0405392671861478,In Stock,24.53860160233066
B,7827.0,3.0405392671861478,Out of Stock,34.0
B,4015.0,3.0405392671861478,In Stock,13.0
B,3766.0,1.736401119353229,In Stock,18.0
A,2056.0,1.5598049188040184,Out of Stock,24.53860160233066
C,1551.0,3.9318825187515722,Out of Stock,23.0
C,9290.0,1.2230012577772382,In Stock,22.0
D,1505.0,3.0405392671861478,Out of Stock,0.0
D,9351.0,4.316931621935204,In Stock,4.0
C,579.0,3.0405392671861478,In Stock,5.0
A,7977.0,2.585101833971094,In Stock,40.0
B,1406.0,3.0405392671861478,Out of Stock,24.53860160233066
B,6671.0,4.103624841418918,In Stock,28.0
B,9812.0,4.416740144207193,Out of Stock,7.0
B,5425.0,4.056073007942469,In Stock,37.0
B,8594.0,4.7473263540986315,Out of Stock,9.0
A,9792.0,3.0405392671861478,Out of Stock,43.0
B,8653.0,3.0405392671861478,In Stock,29.0
A,2896.0,4.203366830243058,In Stock,41.0
B,8471.0,2.5959912672330936,Out of Stock,24.53860160233066
C,8417.0,4.97662740396623,Out of Stock,16.0
B,3992.0,3.0405392671861478,Out of Stock,30.0
B,7824.0,3.0405392671861478,In Stock,45.0
B,2132.0,3.870023224517174,In Stock,3.0
A,5148.0,1.8996701786254295,In Stock,35.0
B,8673.0,3.0405392671861478,In Stock,15.0
B,6858.0,3.0405392671861478,In Stock,15.0
B,6373.0,1.8521640366050742,Out of Stock,32.0
C,4088.0,2.866185077388362,Out of Stock,0.0
B,1812.0,3.0405392671861478,In Stock,11.0
B,3928.0,4.617921208612524,Out of Stock,24.53860160233066
B,4184.0,3.835634527689058,In Stock,32.0
B,3728.0,1.7218611661906174,In Stock,15.0
B,7788.0,3.0405392671861478,Out of Stock,24.53860160233066
B,5024.705208333334,4.991689677841563,Out of Stock,33.0
B,2831.0,4.179234542305398,Out of Stock,26.0
D,2491.0,4.851697780465447,In Stock,24.53860160233066
D,8566.0,3.0405392671861478,Out of Stock,20.0
B,3920.0,3.0405392671861478,Out of Stock,0.0
C,8806.0,3.0405392671861478,Out of Stock,19.0
B,4242.0,2.336335046964516,In Stock,5.0
B,412.0,3.0405392671861478,Out of Stock,4.0
B,8395.0,1.7295329750907107,In Stock,9.0
B,8761.0,3.9761329443965825,Out of Stock,48.0
B,8892.0,1.9684476550390726,In Stock,2.0
B,7855.0,4.905623717518926,In Stock,21.0
C,2814.0,3.0405392671861478,Out of Stock,32.0
B,4889.0,3.0405392671861478,In Stock,49.0
B,5024.705208333334,3.0405392671861478,In Stock,4.0
B,6620.0,3.8656566103191996,Out of Stock,15.0
B,6159.0,2.9652777465564526,In Stock,36.0
C,9638.0,2.4844490643164896,Out of Stock,17.0
B,9447.0,3.0405392671861478,Out of Stock,24.53860160233066
B,279.0,2.070655577978851,In Stock,3.0
D,5217.0,4.83169109273329,Out of Stock,24.0
B,2041.0,3.0405392671861478,In Stock,30.0
C,8564.0,3.7825261772369867,In Stock,34.0
B,8633.0,3.0405392671861478,Out of Stock,1.0
B,8025.0,3.0405392671861478,Out of Stock,1.0
B,582.0,3.0405392671861478,Out of Stock,44.0
B,9480.0,3.0405392671861478,Out of Stock,7.0
C,5191.0,3.0405392671861478,In Stock,17.0
B,6365.0,3.0405392671861478,Out of Stock,10.0
B,2122.0,3.0405392671861478,Out of Stock,32.0
B,5365.0,3.4197500888188475,In Stock,24.53860160233066
B,5131.0,3.0405392671861478,In Stock,33.0
B,4238.0,4.9084426419865945,Out of Stock,5.0
B,8113.0,3.596360423990438,Out of Stock,6.0
B,5813.0,3.0405392671861478,Out of Stock,49.0
B,2512.0,2.4212312303242096,Out of Stock,0.0
B,7929.0,3.0405392671861478,Out of Stock,33.0
A,8567.0,3.0405392671861478,Out of Stock,17.0
C,4939.0,2.8041111070461184,In Stock,46.0
A,5317.0,3.194122133459595,In Stock,5.0
B,5010.0,3.4171487031877654,In Stock,9.0
B,2795.0,4.005626004733396,Out of Stock,49.0
B,7310.0,3.0405392671861478,Out of Stock,18.0
B,2779.0,4.8790768331057865,In Stock,29.0
B,549.0,4.503815579135267,In Stock,19.0
A,3800.0,3.0405392671861478,Out of Stock,22.0
B,2949.0,2.6849612943221444,In Stock,39.0
B,3714.0,3.61442878225602,Out of Stock,24.53860160233066
A,8787.0,2.768524323302727,In Stock,23.0
D,9250.0,3.0405392671861478,Out of Stock,31.0
C,9007.0,4.094627906154061,In Stock,15.0
B,9700.0,3.0405392671861478,Out of Stock,5.0
C,136.0,4.919616415138267,In Stock,12.0
C,5942.0,3.0405392671861478,In Stock,15.0
B,9876.0,4.464337484595685,Out of Stock,45.0
D,1624.0,3.0405392671861478,In Stock,43.0
B,971.0,3.0405392671861478,In Stock,37.0
B,1975.0,4.295867105054581,Out of Stock,14.0
B,4378.0,3.0405392671861478,In Stock,49.0
A,4373.0,2.0288041687018357,In Stock,24.53860160233066
A,550.0,1.799935831325174,In Stock,33.0
B,1586.0,4.568139876601164,Out of Stock,9.0
B,8115.0,3.0405392671861478,Out of Stock,21.0
B,2461.0,3.0405392671861478,Out of Stock,18.0
B,5024.705208333334,3.0405392671861478,Out of Stock,39.0
B,1730.0,3.0405392671861478,Out of Stock,19.0
B,9357.0,4.275166061892503,Out of Stock,45.0
B,2581.0,3.4978103705068744,In Stock,4.0
B,6790.0,3.0405392671861478,Out of Stock,42.0
C,9911.0,4.492138043762864,In Stock,46.0
B,3605.0,3.0405392671861478,In Stock,44.0
C,9521.0,3.0405392671861478,In Stock,7.0
B,7816.0,3.664310141912186,In Stock,4.0
B,4019.0,1.273648374790303,Out of Stock,0.0
B,2699.0,2.1570238482972237,Out of Stock,17.0
B,5404.0,4.094628652614415,Out of Stock,16.0
B,981.0,3.0405392671861478,Out of Stock,14.0
B,5067.0,3.0405392671861478,In Stock,33.0
B,7141.0,3.5638902312773926,Out of Stock,2.0
B,6885.0,2.849545733558644,In Stock,48.0
B,9776.0,3.941481827446932,In Stock,21.0
B,2041.0,3.0405392671861478,In Stock,40.0
B,5024.705208333334,3.0405392671861478,Out of Stock,41.0
B,8865.0,3.0405392671861478,Out of Stock,1.0
D,5511.0,1.6928100984426524,In Stock,39.0
B,7994.0,3.0405392671861478,Out of Stock,15.0
B,7769.0,3.0405392671861478,Out of Stock,7.0
B,4607.0,3.0405392671861478,In Stock,49.0
B,1706.0,3.0405392671861478,Out of Stock,30.0
A,3191.0,3.0405392671861478,In Stock,36.0
B,2356.0,3.0405392671861478,In Stock,14.0
B,5654.0,1.5877093863865746,In Stock,5.0
B,1729.0,3.9726595455374225,In Stock,31.0
B,4154.0,4.980225894593568,In Stock,19.0
B,6627.0,3.0405392671861478,Out of Stock,2.0
B,6923.0,4.2097091024658,In Stock,10.0
B,6808.0,3.0405392671861478,In Stock,19.0
D,9354.0,3.489575723985042,Out of Stock,25.0
B,279.0,4.861383483579063,Out of Stock,16.0
B,7119.0,4.997817693458396,Out of Stock,18.0
D,939.0,2.578323867647969,Out of Stock,42.0
B,5158.0,3.464315531578668,Out of Stock,39.0
B,9611.0,3.0405392671861478,Out of Stock,17.0
B,6115.0,4.807073454616319,Out of Stock,49.0
B,6062.0,3.0405392671861478,Out of Stock,9.0
B,470.0,4.143327281459088,Out of Stock,3.0
D,1725.0,2.659357104571012,In Stock,26.0
B,7227.0,1.239725204572319,In Stock,2.0
B,2136.0,4.131789561638918,Out of Stock,6.0
B,8115.0,2.6582877081020193,In Stock,19.0
B,2257.0,4.308891136953047,Out of Stock,24.53860160233066
B,6816.0,3.0405392671861478,In Stock,24.53860160233066
B,6093.0,1.7632229292894617,In Stock,27.0
C,4724.0,3.0405392671861478,Out of Stock,35.0
B,4027.0,4.94149057808672,Out of Stock,38.0
C,2396.0,2.9057578305433585,Out of Stock,6.0
B,2107.0,3.0405392671861478,In Stock,24.53860160233066
B,7482.0,3.0405392671861478,Out of Stock,26.0
A,1595.0,4.544642464196663,Out of Stock,23.0
B,5024.705208333334,3.0405392671861478,In Stock,25.0
B,2443.0,4.444350795507535,In Stock,27.0
B,9439.0,3.0405392671861478,In Stock,49.0
C,6099.0,3.0405392671861478,Out of Stock,35.0
B,3051.0,3.0405392671861478,In Stock,27.0
B,8007.0,3.0405392671861478,In Stock,14.0
B,8982.0,4.8344917132396965,In Stock,46.0
B,6997.0,4.663413628491317,Out of Stock,33.0
B,4886.0,1.2904900512900341,In Stock,22.0
B,1101.0,3.2450944478750494,Out of Stock,42.0
B,7087.0,2.5804528909045716,Out of Stock,24.53860160233066
A,4989.0,3.0405392671861478,Out of Stock,9.0
B,3214.0,3.0405392671861478,In Stock,13.0
B,1708.0,3.520292125634015,Out of Stock,31.0
B,2449.0,3.0405392671861478,In Stock,46.0
B,6655.0,3.0405392671861478,Out of Stock,46.0
D,8823.0,2.8330915256321045,Out of Stock,33.0
B,9669.0,3.0405392671861478,In Stock,27.0
B,8928.0,3.0405392671861478,In Stock,22.0
B,5401.0,3.0405392671861478,Out of Stock,13.0
B,8545.0,4.808524810989314,Out of Stock,9.0
B,4399.0,3.2889852578771603,Out of Stock,38.0
D,1672.0,1.044674854842429,Out of Stock,4.0
B,5024.705208333334,3.0405392671861478,Out of Stock,37.0
C,9341.0,3.8028267178081947,In Stock,15.0
B,8003.0,3.0405392671861478,In Stock,5.0
B,4234.0,3.0405392671861478,In Stock,43.0
C,6733.0,3.0405392671861478,Out of Stock,37.0
B,3570.0,3.1300901730797275,Out of Stock,34.0
B,4020.0,3.0405392671861478,In Stock,17.0
C,6836.0,2.9146062714870578,In Stock,17.0
B,548.0,3.0405392671861478,In Stock,0.0
A,4167.0,2.4320364281041256,Out of Stock,22.0
A,5027.0,3.0405392671861478,In Stock,30.0
B,2526.0,3.3033253465562367,In Stock,36.0
B,3436.0,3.0405392671861478,Out of Stock,19.0
B,5443.0,3.0405392671861478,In Stock,5.0
C,7630.0,3.475272523514235,In Stock,0.0
B,4494.0,3.0405392671861478,In Stock,1.0
B,7813.0,3.8353383364262648,In Stock,24.53860160233066
B,4924.0,1.092177476923589,Out of Stock,2.0
B,324.0,3.047374213366698,In Stock,38.0
B,2954.0,2.500193531053772,In Stock,15.0
B,2770.0,1.8117839654820425,Out of Stock,45.0
B,5901.0,3.939403290736182,Out of Stock,31.0
B,6068.0,3.0405392671861478,Out of Stock,38.0
D,2424.0,4.716295222880507,In Stock,49.0
B,2313.0,4.312296928298088,Out of Stock,42.0
B,3796.0,3.0405392671861478,Out of Stock,10.0
B,6807.0,4.195967581867553,In Stock,9.0
C,6671.0,3.0405392671861478,Out of Stock,27.0
D,9847.0,3.6676485548287947,Out of Stock,49.0
B,843.0,2.752754219152913,Out of Stock,48.0
B,7421.0,3.0405392671861478,Out of Stock,32.0
B,3561.0,3.3932915549834375,In Stock,24.53860160233066
A,7779.0,3.0405392671861478,In Stock,29.0
B,8030.0,4.391910300877549,Out of Stock,20.0
B,6525.0,3.0405392671861478,Out of Stock,24.53860160233066
B,8230.0,2.410735981850837,Out of Stock,29.0
B,1556.0,1.4330348408381974,In Stock,24.53860160233066
B,5024.705208333334,3.0405392671861478,In Stock,46.0
B,5024.705208333334,3.0405392671861478,Out of Stock,21.0
B,6236.0,3.0405392671861478,Out of Stock,4.0
B,3283.0,3.0405392671861478,Out of Stock,9.0
